customer_id,creature_type,flight_status,dance_disaster_rating,ticklish_level,eyesight,age,number_of_policies,fire_power_level,soda_likeness_rate,snack_obsession,creature_cost,hearing_score,rage_outburst_score
CUST_0279,Yeti,No,3,3,4,17,2,2,4,8,257,-1.424787707,1.8547302679587865
CUST_0280,Griffin,Yes,4,5,2,4,16,0,17,5,225,1.5088945946391077,9.397453182061088
CUST_0281,Unicorn,No,2,8,1,4,12,3,8,4,642,0.6786279727073633,6.695469144677935
CUST_0282,Griffin,No,3,4,3,14,15,0,1,5,395,0.065161071,4.828812862
CUST_0283,Dragon,No,7,3,10,38,4,8,2,2,904,-1.732370421,2.362382585968856
CUST_0284,Unicorn,Yes,5,2,7,14,9,1,6,4,262,-0.400568717,2.112709386255552
CUST_0285,Dragon,No,4,2,10,115,1,7,8,6,363,0.7290848323470794,3.424946204697074
CUST_0286,Ciclope,Yes,6,6,9,9,16,5,10,4,65,-0.920395097,1.2657177896258114
CUST_0287,Unicorn,Yes,1,6,3,356,7,1,11,0,628,0.1762347700885969,0.8811602714216192
CUST_0288,Yeti,Yes,2,5,8,28,15,3,10,7,842,-0.287536247,14.407646363668809
CUST_0289,Yeti,Yes,1,2,3,19,20,0,5,4,173,-1.605074169,5.344828358177388
CUST_0290,Dragon,No,6,6,4,7,11,8,10,7,717,1.044767785,1.1149280134994115
CUST_0291,Dragon,Yes,4,3,7,8,6,9,3,5,630,-1.367565795,2.4018119545932235
CUST_0292,Dragon,Yes,7,7,7,99,16,7,16,3,731,0.2266756243782801,4.6832854396176495
CUST_0293,Yeti,No,2,4,1,22,17,3,17,4,124,-0.052911248,4.256232681709943
CUST_0294,Griffin,No,7,3,1,6,7,2,14,8,433,0.4415064560956599,9.589097152389538
CUST_0295,Dragon,Yes,5,5,7,4,11,7,7,4,824,-2.013596139,4.799278367228601
CUST_0296,Ciclope,Yes,6,4,3,18,12,9,4,6,355,0.7195032970279236,0.8161212922564712
CUST_0297,Griffin,No,3,3,9,66,7,1,7,5,185,1.0672347357464806,1.147925810723343
CUST_0298,Dragon,Yes,10,6,9,3,16,9,15,5,753,1.2764367275034616,4.053184304552622
CUST_0299,Unicorn,Yes,5,6,3,233,19,0,12,6,499,1.859047325466321,2.978040965192797
CUST_0300,Ciclope,No,4,4,5,48,19,9,10,4,567,-0.334428075,2.2734333838741745
CUST_0301,Unicorn,Yes,6,6,2,31,5,3,15,4,572,-1.665346363,2.739198077681559
CUST_0302,Unicorn,Yes,4,4,2,13,17,3,17,6,950,-0.647714735,2.4215083944644338
CUST_0303,Dragon,Yes,5,4,3,7,5,7,20,7,414,0.1474909859109911,1.5639160044427654
CUST_0304,Dragon,Yes,8,3,9,30,11,8,16,6,734,-0.909552384,1.9391938779967728
CUST_0305,Unicorn,Yes,3,7,3,12,6,3,5,8,678,-0.320416394,2.894538759955828
CUST_0306,Dragon,No,3,4,4,22,11,6,3,6,353,-0.488130568,3.7366284995693895
CUST_0307,Dragon,No,2,6,5,18,19,6,14,4,397,0.4142959042874358,0.9656426846058628
CUST_0308,Dragon,Yes,6,2,1,25,17,7,0,8,225,0.975714709,0.2555150516202371
CUST_0309,Ciclope,Yes,1,7,6,10,14,8,11,4,59,1.0145832931280354,1.5320043737974371
CUST_0310,Ciclope,No,4,8,7,39,19,8,16,5,1027,-0.03101571,3.9839922783810255
CUST_0311,Unicorn,Yes,2,6,3,9,10,3,14,5,337,1.7473780242568355,8.576699870164937
CUST_0312,Dragon,No,6,5,4,13,20,8,8,3,305,-0.818944404,0.4673716196719661
CUST_0313,Unicorn,Yes,6,7,3,15,12,2,2,1,594,-0.148403078,7.545070447544868
CUST_0314,Unicorn,No,4,6,6,3,5,0,15,1,266,1.1830820919460143,6.113446715512227
CUST_0315,Yeti,No,6,5,9,116,14,3,0,5,180,0.1108968180394693,2.394644389270893
CUST_0316,Unicorn,Yes,3,3,3,41,8,1,13,3,966,-1.6311252,4.585221276880316
CUST_0317,Dragon,Yes,3,5,5,6,1,6,6,3,160,-0.349446349,6.113244005452788
CUST_0318,Unicorn,No,4,5,10,7,4,2,6,6,644,-0.136699605,2.91600726
CUST_0319,Yeti,No,1,3,2,8,13,1,10,7,573,0.3389032646927333,13.667710116377645
CUST_0320,Dragon,Yes,3,5,5,151,8,5,6,7,511,-1.662117309,2.064480199837293
CUST_0321,Ciclope,No,3,6,2,7,19,8,12,7,721,1.3302763422555834,1.7338635057066398
CUST_0322,Unicorn,No,6,4,10,20,15,0,20,5,50,-0.086974372,1.8422204740478536
CUST_0323,Griffin,Yes,4,5,2,74,17,2,8,1,344,-0.479827785,7.586731557
CUST_0324,Dragon,Yes,4,5,1,3,10,7,3,2,767,-0.486930748,5.631500501261028
CUST_0325,Griffin,Yes,3,8,10,73,10,2,11,4,721,0.1791583566073527,2.1417823975202603
CUST_0326,Dragon,No,5,5,1,12,19,9,15,0,620,-1.531332867,2.5691601890029587
CUST_0327,Dragon,No,5,7,6,8,14,5,2,6,838,-1.0444999,5.583817889596544
CUST_0328,Griffin,No,8,5,10,14,17,2,20,6,375,-1.060341694,1.3622778927471244
CUST_0329,Unicorn,No,1,3,1,31,6,3,14,4,647,1.4163756651813155,7.059189166533837
CUST_0330,Dragon,Yes,4,3,5,54,3,8,9,4,627,-0.611358519,2.932222230999457
CUST_0331,Griffin,No,4,9,7,26,6,3,8,4,821,-0.522538539,5.080734317877259
CUST_0332,Dragon,Yes,4,8,6,264,13,5,3,1,603,-0.258460222,3.703168983
CUST_0333,Griffin,Yes,5,7,7,155,14,1,8,3,242,0.2843593344786115,5.395393612416766
CUST_0334,Unicorn,Yes,3,4,3,8,10,0,1,3,535,-1.642427581,4.246628237924992
CUST_0335,Unicorn,No,4,3,8,2,13,3,5,7,159,-0.712325083,4.788385637
CUST_0336,Dragon,No,7,4,6,40,12,6,10,4,376,0.068170549,3.3419142375246875
CUST_0337,Griffin,Yes,5,5,2,5,5,3,10,1,743,0.6102539702371157,9.371800772267068
CUST_0338,Unicorn,Yes,3,7,10,206,15,0,12,3,597,-0.914732751,7.477578456487737
CUST_0339,Dragon,No,0,5,8,39,16,8,6,6,767,-0.024557211,6.725854031360428
CUST_0340,Unicorn,No,5,3,10,35,1,0,12,3,827,-1.457983672,2.951931741460077
CUST_0341,Dragon,Yes,7,4,10,39,2,5,12,4,357,-0.468751898,2.113211144170436
CUST_0342,Ciclope,No,5,4,9,17,11,5,8,4,389,-2.283160549,9.991644088
CUST_0343,Unicorn,Yes,3,6,8,34,15,0,1,3,570,0.1110757834827167,1.9643221514681064
CUST_0344,Ciclope,Yes,4,5,3,43,6,8,18,6,165,3.428190314489437,0.8521482237711797
CUST_0345,Griffin,No,3,1,2,12,4,3,15,0,50,0.7094975246008256,2.629911144
CUST_0346,Ciclope,Yes,4,8,10,41,2,8,2,3,50,0.371661784,12.614808770763815
CUST_0347,Griffin,Yes,2,8,3,5,14,1,19,7,749,1.0870183622950094,4.743975359810918
CUST_0348,Ciclope,Yes,4,4,6,28,14,5,7,3,423,-1.265319785,2.6070166872674188
CUST_0349,Ciclope,Yes,6,3,3,31,8,9,2,7,311,-0.595988405,2.3605423408080046
CUST_0350,Unicorn,Yes,2,1,8,10,13,0,10,3,237,-0.573959321,3.838758097455021
CUST_0351,Griffin,Yes,10,4,2,17,13,0,12,8,901,-1.907668733,6.464864669949492
CUST_0352,Unicorn,No,7,7,2,4,8,1,6,7,396,0.8824828112622968,12.337848974112076
CUST_0353,Ciclope,No,1,5,4,2,13,5,15,4,605,-1.341629398,2.140446901187722
CUST_0354,Yeti,No,8,7,4,43,14,2,20,5,242,0.5633103651962573,10.439691660782715
CUST_0355,Dragon,Yes,4,4,9,10,15,5,13,6,166,-1.296246758,1.8527784082259984
CUST_0356,Yeti,Yes,4,5,3,5,4,3,0,6,381,0.6027791856319625,7.589988983837666
CUST_0357,Dragon,Yes,6,5,8,10,12,8,4,7,641,-1.619752669,12.038078445475984
CUST_0358,Ciclope,No,5,6,10,3,7,6,3,6,50,0.7841308225166694,0.4643300226318317
CUST_0359,Dragon,Yes,5,5,2,4,14,8,16,3,244,0.3398881551349517,3.227927955
CUST_0360,Yeti,No,4,3,1,43,3,0,5,5,556,0.4023559860769288,9.770169247427203
CUST_0361,Yeti,No,1,6,5,34,12,0,4,6,803,-1.03454843,7.309532274865217
CUST_0362,Unicorn,No,5,3,5,4,13,2,17,4,200,0.4314017375924737,4.856836129721379
CUST_0363,Dragon,No,3,7,5,11,12,5,14,4,442,1.5604175370162006,5.1419683084258985
CUST_0364,Yeti,No,7,7,4,14,19,1,7,8,330,0.7402113139771387,6.102238274259864
CUST_0365,Ciclope,No,5,7,8,11,17,5,8,2,552,-0.718789544,4.325362025145281
CUST_0366,Ciclope,No,5,6,3,104,17,5,5,6,623,-0.330526329,1.708206987870618
CUST_0367,Yeti,Yes,4,4,6,10,5,0,9,8,478,-0.447373337,4.754241492102251
CUST_0368,Dragon,Yes,2,7,7,17,20,5,14,4,328,-0.492904494,5.278550940452749
CUST_0369,Ciclope,Yes,3,8,8,62,6,6,9,4,728,-0.192378394,3.456856300268307
CUST_0370,Dragon,No,1,5,1,38,19,6,12,3,431,-0.616300121,0.4094283902111224
CUST_0371,Yeti,Yes,4,2,3,12,3,1,5,7,647,0.058991394,3.642268123837248
CUST_0372,Ciclope,No,5,3,10,26,17,9,14,4,442,-0.120547724,5.039162688
CUST_0373,Yeti,No,4,5,3,11,3,3,4,2,298,2.0761452317146216,1.2077474565910444
CUST_0374,Ciclope,Yes,6,5,3,18,13,7,5,4,50,-1.283892386,3.07628417
CUST_0375,Yeti,No,5,5,6,32,11,1,0,7,357,-0.275596431,1.023615967792465
CUST_0376,Griffin,Yes,7,6,9,35,15,3,19,4,213,0.4862661856564895,3.047185942488088
CUST_0377,Griffin,Yes,5,4,6,61,8,0,8,1,559,0.070199626,4.369387296366799
CUST_0378,Dragon,No,2,5,10,42,6,8,8,8,352,-0.797408384,4.581154865373742
CUST_0379,Dragon,No,4,4,9,13,2,5,16,5,153,-2.071499242,4.214175042152291
CUST_0380,Dragon,Yes,2,7,4,83,3,5,0,1,1032,0.228098602,3.272478560459492
CUST_0381,Dragon,Yes,8,7,9,69,4,9,1,6,354,-0.486493176,6.810976723452009
CUST_0382,Ciclope,Yes,3,2,1,23,13,7,19,5,295,-1.360110328,1.638805784811571
CUST_0383,Dragon,Yes,8,5,6,23,1,6,6,5,299,-0.293389172,6.559989522500676
CUST_0384,Griffin,Yes,5,4,7,21,12,0,4,2,398,0.2588138009281117,4.886374338
CUST_0385,Griffin,Yes,1,7,7,27,3,0,14,3,474,-0.5260832,1.2737491901630993
CUST_0386,Griffin,Yes,8,5,1,43,15,3,10,5,50,-0.908849925,4.155382550970737
CUST_0387,Unicorn,Yes,6,3,10,60,1,1,8,4,664,-0.893891815,1.563430800276341
CUST_0388,Dragon,Yes,4,6,2,14,15,5,16,10,237,-0.499671632,4.108485193
CUST_0389,Griffin,No,5,4,10,14,2,2,9,5,773,-0.86366699,0.3251326816200564
CUST_0390,Yeti,No,5,5,10,4,17,1,11,4,619,-0.183160053,6.120148296288421
CUST_0391,Yeti,No,6,5,4,15,13,2,2,6,1113,1.1614291095559837,4.045720755711927
CUST_0392,Ciclope,Yes,1,4,7,4,9,9,16,2,793,-0.11532954,1.0391537067545211
CUST_0393,Dragon,Yes,3,4,5,5,5,9,9,4,888,0.9042141402986046,1.950520362715992
CUST_0394,Dragon,Yes,1,3,7,3,7,5,14,4,459,-1.095907676,5.245769456980548
CUST_0395,Ciclope,Yes,2,4,10,50,1,8,7,2,618,0.7401612174771113,1.646338828
CUST_0396,Dragon,Yes,6,8,6,35,20,8,12,6,533,0.3851714265657623,5.828478414187062
CUST_0397,Unicorn,Yes,7,2,10,19,3,3,9,4,732,-0.321065434,3.9953870510012472
CUST_0398,Ciclope,Yes,6,4,2,2,7,5,15,6,489,1.0992701377267802,2.937945866296365
CUST_0399,Griffin,Yes,5,4,4,32,16,1,9,2,585,-1.782237951,2.275522106021453
CUST_0400,Griffin,Yes,6,4,7,47,19,0,6,6,875,-0.558446638,1.8467601421478648
CUST_0401,Yeti,No,3,4,9,41,15,0,12,8,791,0.1785976162901522,12.052985226601844
CUST_0402,Ciclope,Yes,3,8,3,18,6,5,12,6,433,1.3003202229610282,0.4932299458999022
CUST_0403,Dragon,No,2,2,9,47,4,9,0,6,434,0.2930474125852939,2.3669231457976254
CUST_0404,Dragon,Yes,6,3,2,10,14,8,20,5,481,0.6327379919641811,0.4915316433252041
CUST_0405,Unicorn,Yes,7,1,4,18,9,3,6,2,541,0.9053645643664716,2.3495384266589405
CUST_0406,Yeti,Yes,7,9,7,33,11,3,0,4,396,-0.835976349,8.833925998
CUST_0407,Dragon,Yes,1,4,7,64,2,7,12,5,73,0.2666665434904716,6.543071971448677
CUST_0408,Unicorn,Yes,3,2,7,28,1,0,6,0,980,-0.532447655,3.103676282578628
CUST_0409,Yeti,No,3,5,2,4,5,3,17,9,474,-2.022251932,13.690366991894178
CUST_0410,Griffin,Yes,5,4,8,66,12,2,16,3,703,-0.676349363,3.1852571259343003
CUST_0411,Ciclope,No,5,5,3,22,13,7,19,3,50,0.1081035891531108,10.218773570486537
CUST_0412,Yeti,No,3,4,7,72,16,0,3,5,717,0.8550521579348885,3.1466133266116154
CUST_0413,Unicorn,Yes,1,6,7,86,1,2,14,6,532,-0.19372617,6.424601842611525
CUST_0414,Dragon,No,2,4,10,7,10,5,18,4,50,0.962329142,4.984240143217984
CUST_0415,Unicorn,No,4,6,5,19,14,1,5,5,704,0.5748551763019817,3.9832761122564544
CUST_0416,Yeti,No,5,3,4,13,20,0,2,5,596,0.5593831800215376,2.287022495974429
CUST_0417,Dragon,Yes,4,6,1,4,1,5,8,7,1243,-0.46834524,3.366488049176108
CUST_0418,Unicorn,No,7,4,1,58,5,0,7,3,339,1.0211239512874046,2.0185164264987216
CUST_0419,Unicorn,Yes,4,7,6,29,16,1,13,9,570,-0.889811224,5.952470158664193
CUST_0420,Ciclope,Yes,5,5,10,112,2,6,17,7,656,-0.089960257,5.959647391063396
CUST_0421,Griffin,Yes,5,2,7,59,13,3,15,7,59,-0.44711266,3.7311809015759145
CUST_0422,Unicorn,No,8,5,6,9,13,1,13,5,287,-0.663938709,1.8664927652910377
CUST_0423,Griffin,No,6,7,7,3,13,3,4,2,691,-0.167939121,0.6549364340918853
CUST_0424,Griffin,No,4,6,3,24,2,3,3,4,701,1.918925153326392,3.383331516829225
CUST_0425,Ciclope,Yes,5,6,4,28,6,9,5,7,339,-0.070720225,7.617435614280313
CUST_0426,Ciclope,Yes,4,8,9,16,19,8,15,4,258,0.5408372635981081,4.321544839439177
CUST_0427,Yeti,Yes,5,4,7,29,2,1,20,5,50,0.9059789231685962,0.7079611990614877
CUST_0428,Ciclope,Yes,3,6,7,27,15,9,20,4,50,0.051644177,2.4482464008675944
CUST_0429,Griffin,Yes,2,4,2,37,16,3,4,5,326,0.2118811618077958,2.2474669308345265
CUST_0430,Dragon,Yes,6,5,2,21,4,7,3,6,50,1.2257833423692706,5.170333045293339
CUST_0431,Griffin,Yes,4,4,1,28,2,3,17,2,394,0.4450113524264132,1.878733965388212
CUST_0432,Yeti,Yes,3,2,1,9,7,3,11,6,90,1.592297476348394,2.8897070087822034
CUST_0433,Griffin,Yes,6,4,3,21,9,3,11,2,614,-0.562398668,0.675692148
CUST_0434,Ciclope,Yes,6,4,9,4,3,5,8,7,449,1.4225690571362142,3.540806802
CUST_0435,Dragon,No,6,7,10,59,17,8,8,1,756,-1.331542645,2.7613557175872856
CUST_0436,Yeti,Yes,6,5,5,10,13,3,20,10,294,-0.250153547,7.685315301128119
CUST_0437,Unicorn,No,3,4,4,1,10,1,2,6,496,0.3433772912711798,7.022560860486366
CUST_0438,Ciclope,No,9,6,3,18,18,7,0,4,549,-1.518017342,2.5917521795791627
CUST_0439,Yeti,No,7,3,9,46,12,3,13,5,586,0.017254799,0.2070923042772916
CUST_0440,Dragon,Yes,3,1,10,1,17,7,11,7,524,0.041103542,2.1600264099768065
CUST_0441,Ciclope,Yes,6,2,9,64,16,5,15,3,707,0.5154163532487841,6.329436671947837
CUST_0442,Ciclope,No,3,6,1,3,7,8,13,4,561,-2.149066962,3.6465533237878542
CUST_0443,Unicorn,Yes,2,6,3,5,13,0,12,8,524,1.8485747051666863,0.4980151693690122
CUST_0444,Griffin,Yes,6,5,1,17,16,0,16,5,221,0.7494063086052467,1.772273232879972
CUST_0445,Ciclope,Yes,4,6,9,25,19,9,12,10,50,0.7277215159923159,1.229317575
CUST_0446,Dragon,Yes,1,9,4,11,17,9,11,4,427,0.912818203,0.3640786126967633
CUST_0447,Dragon,No,4,4,10,8,16,9,0,3,721,-1.565671856,2.052151097437817
CUST_0448,Yeti,Yes,2,3,7,35,2,3,3,9,813,0.5701466330086804,1.1454746859340743
CUST_0449,Griffin,Yes,5,4,9,14,14,0,16,5,854,-0.584557173,6.654570545311621
CUST_0450,Dragon,No,3,4,9,2,13,7,6,5,50,0.5405674825129884,2.484407679312198
CUST_0451,Ciclope,Yes,4,7,5,44,6,7,20,7,271,1.6635383311718903,1.6217098103826928
CUST_0452,Griffin,No,5,6,10,66,18,1,9,4,644,0.3063454039624956,3.1544337952669586
CUST_0453,Griffin,Yes,7,7,10,11,20,2,12,5,543,0.6021770280241983,1.5519626912973346
CUST_0454,Griffin,Yes,5,5,3,26,6,2,6,5,328,0.1634560608125362,2.043662981121282
CUST_0455,Yeti,Yes,5,2,7,71,2,0,20,4,453,-1.038996113,11.024096189940328
CUST_0456,Dragon,Yes,2,4,3,10,8,5,3,5,547,0.040099524,2.003428532343555
CUST_0457,Dragon,No,7,3,5,3,4,8,9,3,547,1.080366215996229,0.9971799395092612
CUST_0458,Yeti,Yes,3,3,7,3,10,3,8,9,617,-0.73963877,5.2148479058117845
CUST_0459,Dragon,No,8,3,3,10,16,9,10,6,428,-0.020810968,3.736213264506527
CUST_0460,Ciclope,No,4,8,4,12,18,5,12,7,376,0.79459592,1.3699191659499887
CUST_0461,Dragon,Yes,10,1,9,19,4,5,4,4,517,0.5360817489919205,5.993240401705577
CUST_0462,Griffin,Yes,8,6,7,74,14,0,2,2,1084,0.1947891454230319,6.17692752
CUST_0463,Dragon,Yes,5,3,3,82,10,7,20,4,342,-0.77395894,1.620196804649617
CUST_0464,Yeti,Yes,3,8,8,34,19,1,5,6,690,0.4350594354697672,0.9565563582250672
CUST_0465,Dragon,Yes,6,5,2,55,11,8,1,5,954,-1.362170055,5.110297000759803
CUST_0466,Unicorn,Yes,4,2,10,10,2,2,1,1,867,-0.689020705,1.7199963127189912
CUST_0467,Unicorn,No,7,4,7,29,14,3,4,8,409,0.2644020725342501,2.965771757645976
CUST_0468,Ciclope,Yes,1,3,4,92,6,7,4,3,50,0.8012316786573992,2.479702961731715
CUST_0469,Ciclope,Yes,7,8,10,31,1,5,2,2,492,0.007527896,5.381431173377502
CUST_0470,Unicorn,Yes,6,4,8,5,4,3,9,1,965,1.149832937475621,1.5342629984383378
CUST_0471,Unicorn,Yes,4,4,1,35,8,2,3,4,175,0.5678407103370846,3.302162280199048
CUST_0472,Dragon,Yes,2,7,2,35,11,5,6,4,573,-1.086546741,9.149215525882711
CUST_0473,Griffin,Yes,7,4,6,10,1,3,20,5,579,0.4943637324600424,2.950630886513568
CUST_0474,Ciclope,Yes,4,7,2,65,10,5,15,1,296,-0.38725328,0.821359033
CUST_0475,Dragon,Yes,6,6,10,26,11,5,15,5,376,-0.369809498,4.944476503440749
CUST_0476,Ciclope,No,6,5,10,8,7,9,12,5,167,0.6707084767517623,2.4779103674015253
CUST_0477,Unicorn,Yes,6,7,8,32,14,0,10,5,285,0.4064782255992699,0.6755373671344185
CUST_0478,Ciclope,Yes,3,5,10,32,15,6,13,5,118,1.682609459448322,1.7827502076327375
CUST_0479,Unicorn,No,6,7,7,5,8,2,9,6,340,-1.512501251,3.3525958220600773
CUST_0480,Dragon,Yes,5,5,10,13,19,6,18,0,50,1.0202419894876926,1.197996790553952
CUST_0481,Griffin,Yes,7,5,10,26,18,0,0,2,815,0.5394733446716398,1.997230756241683
CUST_0482,Dragon,Yes,8,9,6,4,8,8,12,5,577,-1.455370455,5.023518638343391
CUST_0483,Yeti,No,8,3,3,5,12,3,0,5,940,0.5955514725787312,4.103345139
CUST_0484,Ciclope,No,5,3,10,94,4,7,5,3,538,-0.104406112,2.9021896163564063
CUST_0485,Griffin,Yes,2,2,3,3,5,0,11,4,981,-1.402719888,3.426442130167481
CUST_0486,Griffin,Yes,6,6,7,24,7,3,13,3,1049,-0.453045247,3.02647513
CUST_0487,Unicorn,Yes,4,3,1,57,14,0,16,4,419,0.1974039495530453,5.369944252736251
CUST_0488,Dragon,Yes,4,4,1,11,11,6,3,2,621,-0.59319309,1.6985436614323632
CUST_0489,Ciclope,No,1,3,1,56,9,8,10,3,717,-0.398113484,3.0183598379244803
CUST_0490,Dragon,No,4,4,9,26,4,7,2,3,1062,-0.301038642,0.7495499467791817
CUST_0491,Dragon,No,5,3,1,190,8,5,11,6,446,-1.136230244,6.025781234225274
CUST_0492,Dragon,Yes,5,4,10,44,6,7,18,8,461,-1.684005031,0.982319933
CUST_0493,Yeti,Yes,3,6,8,10,10,3,7,5,515,-1.373701943,5.963636238287454
CUST_0494,Dragon,No,3,5,6,5,17,5,14,2,558,-1.606859923,11.591735276822956
CUST_0495,Ciclope,No,1,3,5,13,19,5,3,5,455,2.115351563112704,0.3949962885497795
CUST_0496,Unicorn,Yes,3,3,7,20,2,1,12,4,412,-1.041351238,2.682375774142424
CUST_0497,Ciclope,Yes,5,3,2,6,3,5,12,4,560,0.2903217053786882,1.961820782083263
CUST_0498,Griffin,Yes,4,6,2,44,8,0,10,5,892,-0.325468958,3.918643291949407
CUST_0499,Unicorn,No,6,1,6,19,4,0,9,6,945,-1.049270328,3.9136392508671394
CUST_0500,Unicorn,Yes,4,4,8,9,12,1,19,3,50,0.077852376,2.4422002458545404
CUST_0501,Griffin,No,6,3,7,7,7,3,8,7,773,-1.05123783,0.906342228
CUST_0502,Unicorn,No,3,5,5,14,17,1,11,3,718,2.5650564011392696,4.034998451748257
CUST_0503,Unicorn,No,4,4,5,8,2,3,16,3,280,-1.475054901,3.271537645
CUST_0504,Griffin,Yes,6,2,6,5,13,2,9,5,377,0.9480782719365928,8.121765830504192
CUST_0505,Unicorn,Yes,3,2,10,78,6,2,10,1,415,-0.036441005,2.823548987908654
CUST_0506,Ciclope,Yes,0,4,3,26,8,7,18,5,227,-0.230397797,4.187338255774086
CUST_0507,Yeti,Yes,5,7,2,14,10,1,3,6,533,-1.495399284,2.2818847609843624
CUST_0508,Ciclope,Yes,7,3,5,80,7,9,6,5,237,0.1354048787749176,1.360759185584561
CUST_0509,Ciclope,No,6,5,10,183,20,9,4,6,50,-1.330125584,4.069562412778167
CUST_0510,Unicorn,Yes,7,4,5,10,4,2,12,6,735,0.058755024,0.2895220510073163
CUST_0511,Unicorn,No,1,4,3,3,17,0,4,3,596,1.278356398196089,10.66120286189462
CUST_0512,Unicorn,No,8,5,8,25,17,3,10,2,738,-0.69844266,4.259680736419967
CUST_0513,Griffin,Yes,3,6,6,145,8,0,12,5,195,-1.043165666,1.5454731296597584
CUST_0514,Dragon,Yes,3,2,3,7,13,5,6,4,800,1.0726128527938918,0.5206675917694681
CUST_0515,Griffin,Yes,10,2,1,13,18,3,20,3,615,-0.114288707,2.4890780415634173
CUST_0516,Yeti,No,5,5,2,23,17,2,19,6,194,-0.053805045,2.7667297617641022
CUST_0517,Unicorn,Yes,8,2,10,8,20,2,3,0,50,-1.168288725,4.741487752095184
CUST_0518,Griffin,Yes,5,5,6,46,3,3,1,4,336,0.3157248934531504,10.439691660782715
CUST_0519,Ciclope,No,4,2,9,9,16,5,0,5,586,-0.09676354,4.467734420380418
CUST_0520,Dragon,Yes,8,6,7,43,4,5,11,3,664,0.7356035732878562,4.176126212766402
CUST_0521,Ciclope,No,7,5,1,47,2,7,1,3,156,1.2494349906388498,6.668867914
CUST_0522,Dragon,No,9,3,6,17,12,7,16,6,826,-0.545866543,10.14935309346053
CUST_0523,Yeti,Yes,8,7,9,3,7,0,1,10,813,-0.21419687,9.609903197308936
CUST_0524,Dragon,Yes,3,8,1,7,16,5,7,5,366,0.6139928518409288,4.856836129721379
CUST_0525,Unicorn,No,7,4,5,73,1,0,13,5,230,-2.249321004,0.8215531684907983
CUST_0526,Unicorn,No,7,5,10,37,13,1,7,5,372,-0.830013159,2.075190821531889
CUST_0527,Unicorn,No,6,3,10,107,6,3,20,5,118,-0.581446955,4.549209244452142
CUST_0528,Unicorn,No,3,6,5,41,6,0,3,4,584,-0.526947233,2.332033702
CUST_0529,Griffin,Yes,4,4,6,21,8,3,16,6,273,0.3159404556866962,4.185267370619904
CUST_0530,Ciclope,No,6,6,6,14,5,7,16,5,708,-1.544897202,10.96147546038745
CUST_0531,Griffin,Yes,5,2,4,46,18,1,1,2,498,-0.914538652,3.893794926752162
CUST_0532,Griffin,Yes,6,3,6,32,8,3,2,7,50,-0.743826675,2.688717671525517
CUST_0533,Griffin,No,5,6,3,48,11,2,4,2,1156,-0.650486841,7.363512489219057
CUST_0534,Dragon,Yes,5,5,2,13,3,5,13,3,50,0.8041466425619129,2.281445261331113
CUST_0535,Unicorn,Yes,0,2,6,47,14,1,5,4,50,-1.3163873,1.4422501880781209
CUST_0536,Yeti,Yes,3,4,9,34,4,0,16,9,263,-0.791995719,3.8699404470678727
CUST_0537,Griffin,No,9,7,4,17,20,1,9,4,688,1.0630214535570195,8.244677769087144
CUST_0538,Dragon,No,4,3,9,28,1,8,9,7,356,-0.465278749,4.178643801050485
CUST_0539,Dragon,No,5,7,8,7,3,9,5,3,426,-0.03564881,0.6078236963531917
CUST_0540,Unicorn,No,5,6,9,2,2,3,18,1,532,1.680473213435468,4.985735156869571
CUST_0541,Ciclope,Yes,6,8,4,22,6,5,20,2,1081,-0.71688505,5.393407801964118
CUST_0542,Griffin,No,3,5,10,12,4,0,14,3,196,1.3114342804804702,8.334799802502221
CUST_0543,Ciclope,No,5,7,8,34,1,5,13,8,158,0.6408746980431669,6.3073729908529375
CUST_0544,Ciclope,Yes,7,3,1,11,19,5,0,5,616,-0.411571821,2.3741941073554744
CUST_0545,Dragon,Yes,4,3,9,10,10,9,6,3,652,-0.246989005,6.317502268289466
CUST_0546,Yeti,Yes,3,4,4,41,2,2,20,4,516,1.0784730349077416,7.643017821036207
CUST_0547,Ciclope,Yes,4,8,2,141,7,7,13,4,125,-0.01688873,7.673532142726525
CUST_0548,Ciclope,Yes,3,4,5,14,18,5,12,8,591,-0.50934048,3.4014487949097174
CUST_0549,Griffin,Yes,4,4,3,8,16,3,15,1,520,-0.280363801,2.847551217762112
CUST_0550,Unicorn,No,7,5,1,12,18,3,20,5,604,1.1079493859750746,5.379955677366155
CUST_0551,Dragon,Yes,5,1,9,33,15,9,17,4,573,0.067095111,8.318303367355615
CUST_0552,Unicorn,Yes,3,6,3,6,20,3,15,0,308,0.5422303725337003,2.34083337
CUST_0553,Yeti,No,3,3,8,13,4,2,14,6,542,-0.207909445,1.0912218581833684
CUST_0554,Griffin,Yes,6,5,5,7,9,1,18,6,50,1.3247294310039994,2.649926470787569
CUST_0555,Yeti,No,3,7,10,2,20,2,7,7,763,-0.029986965,2.0718370141919924
CUST_0556,Unicorn,Yes,6,7,7,30,17,3,12,4,469,-0.901305884,2.778072791945002
CUST_0557,Griffin,No,8,6,7,24,9,2,11,6,309,1.803795978,3.899310542134821
CUST_0558,Yeti,Yes,9,4,3,8,7,0,11,9,490,-0.596599931,0.7167968001047073
CUST_0559,Ciclope,Yes,4,5,10,31,16,8,3,5,284,0.057498028,2.433499141159355
