customer_id,creature_type,flight_status,dance_disaster_rating,ticklish_level,eyesight,age,number_of_policies,fire_power_level,soda_likeness_rate,snack_obsession,creature_cost,hearing_score,rage_outburst_score,risk
C6649Q,Unicorn,No,5,6,2,52,15,3,17,3,711,-0.160631345,1.24759305,1
C6545U,Unicorn,No,8,6,4,10,15,3,16,4,857,0.676493594,3.293827356,1
C7650D,Yeti,No,3,7,1,12,17,2,4,7,488,0.411011405,7.077234548,1
C8433N,Ciclope,Yes,4,8,4,20,12,6,0,5,273,-0.497624369,8.44544678,0
C3907N,Yeti,Yes,7,4,3,11,3,3,16,8,411,0.770910461,3.284755607,0
C9701W,Dragon,No,3,4,5,31,4,7,8,2,206,1.116655207,3.104969257,1
C8502M,Ciclope,Yes,7,8,10,17,15,8,14,3,50,-2.75557428,7.676895603,1
C8056K,Unicorn,Yes,7,6,3,26,,3,9,7,177,0.052635302,3.2764159,1
C7174Q,Unicorn,Yes,5,7,6,25,15,3,15,8,552,0.919366515,4.209632203,1
C3247G,Yeti,Yes,7,7,6,59,18,2,14,9,730,0.321178588,2.020979523,1
C1550D,Unicorn,Yes,6,5,5,11,12,3,13,5,104,1.497770464,4.583870064,1
C4902M,Yeti,No,5,4,1,8,17,0,9,7,255,0.132289786,8.087831533,1
C2485K,Yeti,Yes,4,9,5,22,,0,18,8,424,-1.805631258,5.787440408,0
C6436G,Unicorn,Yes,8,5,10,18,16,3,7,3,287,-0.4565353,3.760241309,1
C4043J,Unicorn,No,6,5,1,110,17,3,4,5,215,1.157215694,6.677078186,1
C5544J,Yeti,No,4,4,2,28,18,1,4,6,325,-0.56803799,1.572272068,1
C7631I,Ciclope,No,4,7,10,29,8,5,17,5,389,1.094061456,2.532075364,0
C4904J,Ciclope,Yes,4,3,9,53,3,6,8,4,173,-0.465819305,5.944801836,1
C2646R,Griffin,Yes,5,8,9,48,20,1,3,4,394,-1.048803603,4.02655475,1
C3118H,Dragon,No,4,6,4,12,19,5,17,7,450,0.067954014,4.472892413,1
C8133Y,Dragon,No,1,7,2,13,4,8,12,7,159,0.640513395,15.46421062,0
C7036X,Dragon,Yes,5,7,1,25,12,7,1,7,581,-1.183356303,3.999952395,0
C8686M,Yeti,No,1,5,4,22,1,0,3,7,487,-3.656306845,1.737208785,0
C7931I,Unicorn,No,2,7,4,42,3,0,13,6,155,0.479372015,9.397453182,0
C5144N,Griffin,No,4,4,9,74,6,0,18,2,280,-1.405935353,2.56468424,1
C9643W,Ciclope,Yes,4,3,3,44,1,8,16,1,508,0.862011901,3.471441269,0
C5402Q,Dragon,Yes,6,7,3,25,12,8,0,4,370,-2.095891996,8.384527216,0
C2821U,Unicorn,Yes,5,7,6,21,20,1,14,3,638,-2.012749349,4.162620712,1
C5976N,Dragon,Yes,4,4,1,20,5,5,17,0,640,0.371430208,4.755522942,1
C7895Q,Unicorn,Yes,6,3,4,9,13,3,5,2,1033,0.221129515,2.805356982,1
C1652H,Yeti,No,8,4,2,54,13,3,5,5,325,-0.934967478,1.153824709,1
C2590T,Dragon,No,4,4,9,8,,5,6,7,648,-0.658877898,4.167829784,0
C1316F,Yeti,Yes,5,8,2,10,6,2,6,8,50,0.583358217,4.828812862,0
C6376S,Unicorn,No,2,1,3,4,,3,18,4,140,0.546585698,4.154792456,1
C5529W,Yeti,No,4,3,10,8,,2,19,6,312,-0.851537714,10.06769669,0
C9269D,Ciclope,Yes,4,3,7,4,13,5,11,5,1211,-1.510021035,8.81857942,1
C9571P,Ciclope,Yes,7,4,10,23,2,5,14,4,626,0.74664158,9.028741194,0
C6725C,Unicorn,No,3,4,4,12,6,3,3,5,269,-0.850735033,5.608320774,0
C6596S,Griffin,No,3,2,9,7,,3,14,1,98,-0.178742653,1.827157821,1
C6226C,Dragon,No,8,8,7,44,8,9,4,7,346,0.144470504,5.35093124,1
C5708Y,Dragon,Yes,5,4,9,33,8,9,17,5,380,0.148635348,1.078354938,1
C7510D,Yeti,No,6,4,3,8,,3,7,8,729,-1.481063638,0.384058615,0
C9638Y,Yeti,No,4,6,3,10,20,3,16,6,870,0.52598379,3.695899532,1
C2524U,Griffin,Yes,7,6,3,1,18,0,11,5,796,-1.055195721,1.402836507,1
C4660P,Unicorn,Yes,5,2,9,16,16,2,8,5,728,-1.528026723,2.511512044,1
C5006U,Griffin,No,5,4,10,29,18,0,16,4,465,0.786192486,16.4831469,0
C9968U,Dragon,Yes,2,9,7,6,20,6,1,4,798,0.60178491,4.860229641,1
C9381Y,Griffin,Yes,5,2,10,11,20,0,7,2,747,-1.200541205,1.82633753,1
C1810G,Griffin,No,0,3,7,4,,3,16,5,362,0.130523393,2.199392016,0
C7495P,,No,4,6,10,4,3,9,17,6,544,0.360025371,3.437635353,0
C1451C,Unicorn,Yes,7,8,1,34,18,2,2,5,836,-0.433621837,7.226129529,1
C5684Q,Unicorn,No,6,7,1,25,9,2,11,5,50,1.476937952,6.456296588,1
C2509E,Ciclope,No,5,8,7,9,5,9,0,6,50,-0.256124629,1.195081859,0
C2163O,Yeti,No,4,3,6,29,15,3,18,9,652,-1.107383245,0.639209424,1
C1070O,Dragon,Yes,5,2,7,14,15,5,19,6,659,0.264298435,2.190842706,1
C5282M,Griffin,No,7,4,6,21,18,2,13,5,149,-0.40704743,5.886951261,1
C7112N,Ciclope,No,5,5,8,1,,8,8,2,906,1.000099624,4.961717272,0
C7549T,Unicorn,Yes,6,5,10,42,,1,13,4,342,-0.599870411,3.963269976,1
C9280U,Yeti,No,4,3,4,44,,1,16,8,250,-1.438155227,7.200046552,1
C5658M,Griffin,No,5,6,10,5,17,1,16,1,721,1.27099088,0.37322237,1
C3121P,Dragon,Yes,5,6,4,252,2,5,11,4,560,1.22148403,2.543121041,0
C2252Y,Griffin,No,3,3,9,45,8,3,20,3,822,-1.036935215,10.56663604,1
C8604D,Yeti,Yes,4,6,10,10,10,1,12,7,406,-1.091121366,1.78572399,0
C8072D,Griffin,Yes,5,7,3,10,20,0,4,2,721,-0.184182065,2.372477648,1
C7490C,Ciclope,Yes,5,8,10,7,5,8,2,8,271,0.35101672,15.65043358,0
C5393R,Dragon,No,2,6,1,18,19,5,13,5,367,0.019990483,3.200391087,1
C7558K,Griffin,No,8,2,4,23,,1,2,6,323,-1.114611322,4.893015125,1
C9293U,Griffin,Yes,4,2,1,45,20,0,4,2,480,0.139283942,11.13848393,1
C2874R,Griffin,Yes,7,2,7,17,16,0,11,6,883,0.878880769,4.274482123,1
C7574I,Dragon,Yes,8,5,1,6,3,5,18,8,50,1.584177864,9.858255909,0
C7643X,Dragon,No,2,1,2,13,16,5,16,2,454,0.454853137,1.413453976,1
C8353T,Dragon,Yes,4,6,1,20,10,9,16,4,297,1.030502084,2.684258905,1
C6709H,Griffin,Yes,2,4,3,49,7,0,8,2,397,0.683667849,1.827804511,0
C8156J,Yeti,No,5,3,3,62,2,2,7,5,372,-0.268699504,8.409548455,0
C5789I,Dragon,Yes,10,1,1,18,6,6,6,4,178,1.352296782,2.506845041,1
C3816E,Yeti,Yes,7,2,1,1,19,0,17,4,295,0.039575022,10.64675412,0
C9650D,Griffin,No,3,4,2,2,6,2,17,3,138,-0.650199723,6.313948484,0
C1776Y,Unicorn,Yes,4,7,9,5,13,0,19,1,204,-0.158799021,1.649562712,0
C5994L,Griffin,Yes,2,5,1,30,20,0,16,6,983,-0.058653802,5.049165831,1
C7636J,Yeti,No,5,4,10,25,20,0,1,7,653,1.433198454,2.503266185,1
C2151S,Ciclope,No,4,2,6,15,9,8,16,4,477,1.350349264,4.444738321,0
C2583O,Dragon,Yes,5,5,2,15,13,5,11,5,1263,-1.015082359,5.903673161,1
C9540Y,Griffin,Yes,1,5,7,41,,0,9,2,666,0.331379463,5.680711523,0
C4246U,Dragon,Yes,5,9,6,14,,5,17,6,461,-1.236443028,3.143464404,0
C6513M,Yeti,Yes,4,8,5,15,15,2,18,6,150,-0.308932064,5.747680447,1
C2259J,Unicorn,No,6,4,3,14,6,2,5,4,755,0.576196967,0.723014595,0
C6866Z,Griffin,Yes,6,3,9,29,,1,0,4,606,2.290382197,2.087598321,1
C1044S,Griffin,No,7,2,1,23,15,3,1,4,50,0.664336959,4.426466579,1
C8616Y,Griffin,No,1,4,3,21,11,0,12,1,521,-0.083420445,3.10449337,0
C4813D,Dragon,Yes,5,4,2,40,11,8,20,2,50,-0.635902624,6.520852846,1
C3438W,Unicorn,Yes,5,3,1,4,9,3,7,7,272,-0.409637735,1.658284898,0
C8900Q,Dragon,Yes,7,3,3,4,11,8,2,1,745,0.094698126,2.440741248,0
C2104D,Unicorn,Yes,3,2,4,36,,0,10,3,50,-1.48506124,10.3403323,1
C5303P,Ciclope,No,8,3,10,21,10,9,17,4,205,0.900326761,4.2395453,1
C1291R,Ciclope,Yes,4,3,10,14,14,7,0,6,357,-1.123806939,2.06349651,1
C5900A,Griffin,Yes,6,6,3,6,,0,15,5,665,0.212977996,1.866320553,0
C1861L,Unicorn,Yes,3,3,8,14,18,3,4,1,533,0.518250936,1.39290951,1
C7502V,Griffin,Yes,6,2,5,58,18,3,5,3,1135,-0.891912487,2.156904197,1
C4881H,Unicorn,Yes,4,1,4,257,9,0,18,6,132,0.705007276,4.741695361,1
C9713L,Dragon,No,3,3,4,45,14,5,14,5,439,0.310817564,2.908628361,1
C3838L,Ciclope,Yes,1,8,10,20,4,5,15,7,452,2.041878615,8.999657748,0
C1108H,Ciclope,Yes,5,8,10,21,8,5,4,5,615,0.545002635,2.997175414,0
C5639X,Unicorn,Yes,8,8,7,85,3,3,11,9,192,-0.364400585,3.85110019,0
C7643U,Ciclope,Yes,8,6,5,32,13,8,14,3,502,-2.21846812,2.381790037,0
C5903C,Ciclope,No,2,8,9,11,13,5,13,8,827,-0.289503838,1.929540206,0
C4517Z,Ciclope,No,2,8,1,238,16,5,0,4,505,-1.131604006,6.60036644,1
C1397W,Unicorn,Yes,6,3,1,27,,1,5,3,444,-0.670644924,4.419331468,1
C7159H,Ciclope,No,3,7,3,10,10,9,9,6,1000,1.324698733,2.975365483,0
C8001V,Ciclope,Yes,3,4,5,2,9,8,10,5,833,0.333301118,5.329637011,1
C1388C,Unicorn,Yes,2,1,1,22,8,1,0,4,746,0.260682033,4.852314819,0
C6991Z,Ciclope,Yes,7,3,3,19,18,9,19,2,201,-1.157449821,2.742221595,1
C1215R,Ciclope,Yes,3,5,6,4,12,5,11,8,713,-2.112594499,4.410851011,0
C2228Q,Griffin,No,4,6,7,2,4,1,8,3,683,1.754704087,2.888963152,0
C6609C,Ciclope,Yes,1,1,1,19,14,7,8,7,161,-1.251312628,1.856074031,1
C7125X,Griffin,Yes,10,5,2,55,6,0,11,7,723,-0.28848855,5.421104966,1
C8770A,Griffin,Yes,6,5,4,99,5,1,8,6,50,0.241525645,0.426760998,0
C3213G,Ciclope,Yes,0,9,2,31,,5,20,7,734,-0.3572315,3.188823663,0
C5079D,Yeti,Yes,3,3,9,29,,1,2,9,399,0.094267205,1.1817333,0
C8688U,Ciclope,Yes,0,3,4,46,17,9,2,7,50,-0.46180101,4.44623023,0
C8274F,Griffin,Yes,2,3,4,28,2,2,14,3,395,1.902453246,3.654675891,0
C1131X,Dragon,No,7,5,8,1,15,9,20,5,99,-0.233706502,7.896772193,1
C3599R,Griffin,No,5,7,3,46,14,2,5,5,617,-0.969037327,3.791352107,1
C9184A,Dragon,Yes,3,4,10,1,13,7,17,3,526,1.882054842,3.149354573,0
C1049A,Unicorn,No,5,4,7,9,,0,14,3,666,2.416568017,3.77948897,1
C2406B,Dragon,Yes,9,2,10,5,19,7,6,5,571,1.085223641,3.023146858,1
C8379P,Ciclope,Yes,5,5,7,16,5,5,14,8,1066,0.885315712,5.353014276,0
C9819U,Griffin,Yes,8,5,9,160,8,1,13,4,754,0.951643527,5.376439608,1
C9667G,Unicorn,No,6,7,10,28,19,1,2,3,180,0.067596259,5.936015985,0
C3589W,Yeti,No,4,4,4,9,,3,8,6,241,-0.604103793,2.842831006,1
C3203B,Dragon,Yes,7,7,3,25,3,9,9,7,479,-1.338871029,8.863962576,1
C7021U,Griffin,Yes,5,4,5,9,3,3,14,8,50,-1.225214562,6.459987331,0
C9712Y,Griffin,Yes,1,5,2,16,18,3,4,7,933,-1.515813546,3.900484257,1
C2081U,Griffin,Yes,3,6,10,9,2,3,19,4,69,-1.687017427,0.849142979,0
C8614S,Dragon,Yes,5,5,6,22,,6,5,4,483,-0.590600572,3.55529204,0
C8377V,Unicorn,Yes,5,7,1,31,13,1,2,3,293,-0.459889189,1.248669325,1
C5018B,Griffin,No,6,6,5,18,8,0,9,5,50,-1.256587733,7.263604785,0
C5105F,Yeti,Yes,4,5,10,17,2,0,6,7,1146,-0.650244323,1.586089632,0
C2023D,Griffin,No,4,5,8,20,14,2,3,5,364,0.926135062,0.868383856,0
C7275N,Dragon,No,4,5,8,10,,5,12,6,548,-0.503465203,3.348849087,0
C5858T,Yeti,No,7,4,5,8,18,3,1,6,542,0.748018507,9.408898651,1
C5933Q,Unicorn,Yes,3,4,1,35,,3,19,6,831,1.854930127,5.837093193,0
C1774W,Dragon,Yes,5,6,10,22,11,6,11,8,438,0.87956598,1.22417139,1
C5038E,Ciclope,Yes,5,4,5,18,2,9,13,7,401,-1.445904326,1.372079186,0
C8319T,Ciclope,Yes,7,6,4,47,2,7,12,7,650,1.950454246,3.647932365,0
C1477F,Unicorn,Yes,2,1,1,5,,0,11,2,50,0.517037509,5.822341426,0
C1141H,Dragon,No,4,5,6,8,2,7,8,1,335,-0.401356942,6.527519501,0
C1899S,Yeti,No,3,4,7,8,,1,18,7,725,1.705349943,3.90140515,0
C5702Z,Yeti,Yes,5,9,10,69,3,3,11,9,848,1.324848102,3.994360525,0
C7744P,Unicorn,Yes,7,4,1,10,15,0,20,5,412,0.723783912,6.185173964,0
C5583B,Ciclope,Yes,0,6,2,39,,8,10,6,604,-0.049980302,3.139888903,0
C1631Q,Ciclope,Yes,9,6,7,39,11,7,9,5,761,-2.351674743,0.175247079,1
C1039B,Ciclope,Yes,2,6,9,32,,9,14,5,906,0.736814791,0.715190506,0
C2972W,Yeti,Yes,5,4,10,12,13,2,7,9,474,0.495086705,11.71440491,1
C5129S,Yeti,No,5,5,10,26,1,3,10,4,485,-1.29644002,4.434031372,0
C4703E,Dragon,Yes,8,5,10,26,4,5,18,5,425,1.223922035,6.537062636,0
C4340C,Ciclope,Yes,3,7,1,4,6,7,2,8,569,0.617559937,3.772040596,0
C7931E,Yeti,Yes,4,3,5,32,1,0,10,7,549,0.12218967,6.103256134,0
C4387Z,Griffin,Yes,6,3,2,21,,0,20,4,104,-0.206464252,5.87400843,0
C6327L,Unicorn,Yes,1,4,1,13,,3,19,7,194,0.556642895,13.35934822,0
C5886U,Unicorn,Yes,4,5,4,56,13,1,4,4,160,0.89609825,5.258106417,1
C3290Q,Dragon,Yes,2,5,5,24,14,9,19,2,301,-0.583796261,8.241395809,1
C8853O,Unicorn,No,7,3,2,15,,3,11,1,527,0.02056186,1.627505911,1
C5018D,Griffin,Yes,3,5,10,49,18,2,20,7,1057,0.096825985,7.958410932,1
C3234Y,Griffin,Yes,6,8,7,76,,0,15,6,261,1.550712151,1.707908495,0
C5870H,Yeti,Yes,6,5,10,75,1,3,17,8,814,0.001425169,1.708206988,0
C4764P,Ciclope,Yes,6,2,1,11,6,5,1,2,671,-0.973290723,2.032946994,1
C5837S,Unicorn,Yes,5,3,4,138,9,1,13,5,650,0.959726618,2.130030256,1
C3317Q,Griffin,Yes,3,5,1,106,15,0,5,4,651,0.250314124,8.176894677,1
C4983Y,Griffin,No,5,3,9,18,11,1,19,6,938,-0.074627004,6.401881162,1
C2421D,Unicorn,Yes,4,3,4,3,12,1,11,7,502,0.751080557,3.206629291,1
C5154N,Dragon,Yes,5,4,1,28,13,7,18,2,669,-0.868346513,5.713498537,1
C7217K,Griffin,Yes,3,4,1,18,3,1,4,5,1003,0.161878607,5.816149253,0
C9222M,Unicorn,Yes,7,4,6,22,2,0,13,7,781,-1.07587423,2.273433384,0
C2163D,Unicorn,No,6,4,2,18,,3,18,4,601,-0.800492291,6.242422618,1
C9759D,Ciclope,Yes,3,7,7,65,3,5,9,3,295,-0.431017073,6.342819282,0
C9529H,Unicorn,Yes,8,4,8,12,6,0,18,5,617,0.524651129,2.030425653,0
C1840H,Yeti,Yes,4,3,1,13,10,2,3,7,1064,1.462559797,0.745045074,1
C6531L,Griffin,Yes,4,5,2,82,12,1,5,6,923,-0.6731909,1.877464451,0
C8069P,Dragon,Yes,4,6,4,55,,6,9,6,362,-1.112619157,1.100201417,0
C4606Q,Ciclope,Yes,4,8,7,18,,6,9,9,523,-1.175967061,8.466780326,0
C9742K,Ciclope,Yes,6,7,4,42,11,6,0,5,764,0.540786608,2.631128797,1
C2380K,Yeti,Yes,3,5,7,66,18,3,0,7,397,-0.779158346,1.720278071,0
C8560F,Unicorn,No,5,2,1,3,2,0,12,4,530,0.856257515,4.090285772,1
C9541P,Unicorn,No,4,7,9,76,17,1,14,4,411,-1.310892824,11.82368347,1
C6413I,Griffin,Yes,6,6,10,4,5,0,19,6,753,1.004365091,10.07641228,0
C9283A,Unicorn,Yes,5,2,1,36,2,3,1,7,423,1.628563089,0.915090571,0
C3687K,Unicorn,Yes,2,4,5,22,5,1,4,7,325,-0.865680642,2.090757442,0
C5295M,Dragon,No,9,6,9,52,,8,11,1,737,-0.71831115,18.9416514,1
C2331F,Unicorn,No,5,7,10,8,7,2,20,4,376,1.214332413,3.983992278,0
C1857O,Yeti,No,2,5,9,53,2,1,8,6,242,0.195785239,4.177098942,0
C4157O,Ciclope,Yes,5,7,6,23,8,8,3,4,725,1.616010612,1.732323266,0
C6306S,Griffin,Yes,4,5,3,22,,3,11,3,250,0.716072954,2.377263712,0
C5922Q,Dragon,No,4,3,10,5,15,9,18,3,399,-0.618701666,4.572378012,1
C6283Q,Unicorn,No,8,9,2,30,16,0,7,6,408,-0.062847534,1.707737222,1
C6549I,Ciclope,Yes,5,3,10,158,16,8,1,0,223,-0.002171813,3.384285442,1
C3216U,Dragon,No,2,4,9,8,5,6,2,5,267,-0.440643851,1.010961729,0
C4083O,Griffin,Yes,4,2,7,34,2,1,20,3,50,-0.759938731,5.463229098,0
C2772L,Ciclope,No,1,1,8,6,8,9,9,2,999,-0.619403069,3.160986457,0
C5766Q,Griffin,Yes,7,7,6,51,14,1,13,7,687,0.745437895,4.275027375,1
C5736J,Dragon,Yes,6,2,10,29,6,7,0,7,424,0.998099261,1.772130981,1
C9654N,Griffin,No,6,5,7,2,20,2,13,7,426,-0.196250156,3.218412828,1
C8273T,Griffin,No,4,5,6,26,1,3,13,4,1018,-1.390103016,1.063645621,0
C6024X,Griffin,No,5,6,8,7,,1,13,2,864,0.411768917,3.242199206,1
C2154X,Dragon,No,3,4,6,16,19,8,16,4,642,0.961191355,13.31270151,1
C8651N,Griffin,Yes,7,4,4,108,3,0,6,2,927,-0.188457064,2.32000858,1
C7599N,Yeti,No,2,3,7,13,13,0,3,6,722,0.055098581,6.280189175,0
C3418U,Ciclope,No,8,4,4,81,12,8,5,5,269,0.78710043,9.516925355,1
C3213I,Griffin,Yes,4,5,3,11,10,2,12,7,537,0.244607639,0.516220287,0
C5673V,Unicorn,No,8,5,8,7,,1,19,4,700,0.705748512,5.666415244,1
C4454M,Ciclope,No,4,7,10,4,15,6,3,1,413,-0.041042208,2.506338535,1
C1374D,Griffin,No,4,8,9,7,1,1,12,5,636,-0.559580671,2.821271521,0
C1503B,Yeti,Yes,4,2,4,4,19,2,16,8,369,1.399311528,3.367020545,1
C8815V,Ciclope,No,0,1,6,18,8,5,14,2,649,-0.585071371,2.591805051,0
C8396B,Ciclope,Yes,8,6,3,5,2,6,13,6,333,0.509547784,5.945204646,0
C1698H,Ciclope,No,3,7,2,2,9,7,2,6,343,1.425971785,1.772863117,1
C6087I,Dragon,No,0,4,5,9,1,9,7,4,50,-0.743967288,2.271250068,0
C5387E,Ciclope,Yes,8,8,4,2,13,5,19,6,313,0.106157479,2.040191291,0
C7576I,Dragon,No,3,4,1,42,14,5,8,4,50,-0.580248133,1.006802917,1
C1598T,Ciclope,Yes,5,5,8,2,,5,0,6,508,1.086100423,2.428324388,1
C9124A,Griffin,Yes,1,5,1,3,1,1,13,3,589,-0.733042832,2.649713862,0
C4929V,Ciclope,Yes,5,7,4,56,7,7,11,6,786,-0.196992272,9.969833906,1
C7354W,Dragon,Yes,0,3,10,35,,5,1,5,454,-0.90182218,3.315831881,1
C4736J,Unicorn,Yes,4,7,1,5,9,3,4,4,699,-0.526993942,9.779701525,1
C7381D,Griffin,Yes,5,5,2,13,17,2,11,7,921,1.421330505,4.734752605,1
C3154P,Dragon,Yes,6,2,5,2,3,7,2,4,50,-0.485806401,5.473547588,1
C7015D,Yeti,Yes,3,3,3,84,7,1,14,7,726,0.497054768,5.870940066,1
C5574J,Dragon,Yes,3,7,2,5,,5,13,2,336,1.011849529,4.162238045,1
C5515Y,Dragon,Yes,2,6,4,16,5,8,0,5,691,0.56571947,0.434187008,1
C1689Z,Griffin,No,6,9,10,17,17,3,19,5,758,1.504685139,7.905939806,1
C5045U,Ciclope,Yes,5,7,10,33,19,9,9,4,679,0.624995226,2.014356951,1
C4819I,Dragon,Yes,3,5,2,14,,8,2,5,50,0.938906436,4.668257778,0
C7934R,Dragon,No,6,5,4,2,20,8,6,6,823,0.545226286,10.99474409,1
C2296S,Dragon,No,4,7,6,99,11,9,3,4,161,0.708519223,18.20328962,1
C7776K,Dragon,Yes,5,7,4,15,20,6,11,3,407,1.362346908,1.724324421,0
C9329Q,Yeti,Yes,2,6,4,22,5,0,7,8,329,0.829014899,3.910360702,0
C4002A,Ciclope,Yes,7,2,6,74,13,5,14,8,535,0.821076533,2.575115415,1
C7073F,Unicorn,Yes,8,3,2,7,12,3,6,6,656,0.503785796,6.103159834,1
C7807N,Dragon,No,7,5,10,20,3,9,8,6,85,-0.486338421,1.791178593,0
C5200E,Griffin,Yes,4,5,10,1,20,1,18,4,529,-0.176767823,0.695323742,1
C7402E,Unicorn,Yes,7,7,1,3,11,3,6,8,50,-1.214497571,1.253095222,1
C4759V,Ciclope,Yes,7,6,4,27,15,8,3,2,891,0.380668253,0.724754392,0
C9282Z,Griffin,Yes,7,5,1,43,12,3,10,3,1017,0.24189442,3.037925731,1
C9621O,Dragon,Yes,3,2,5,3,16,7,19,2,278,1.161636033,6.126680955,1
C2804V,Yeti,No,9,2,6,11,15,3,4,6,601,-0.016330716,1.820146386,1
C8213Z,Dragon,Yes,6,4,3,61,1,5,6,4,240,0.081032323,5.01244996,0
C6857D,Yeti,Yes,4,3,10,5,,3,11,6,470,-0.079325364,3.022472329,0
C5525L,Yeti,Yes,4,5,9,7,18,2,3,5,466,1.405440699,3.240840797,1
C8585K,Dragon,Yes,2,4,6,18,17,7,17,4,604,-1.465152561,2.534257819,1
C3957C,Yeti,No,6,4,2,47,12,1,12,7,727,1.506248789,1.884024694,1
C8518T,Griffin,Yes,5,3,10,181,4,1,12,5,733,0.395652562,1.098174225,1
C1371L,Griffin,No,6,8,8,41,13,0,19,6,932,-0.228513861,6.014459055,1
C5316M,Dragon,No,5,7,6,22,7,6,14,3,1317,0.815762762,5.565879753,1
C9269D,Yeti,No,4,5,9,3,4,3,17,7,489,-0.519062947,4.26970049,0
C3756E,Dragon,Yes,6,3,5,11,,5,14,5,559,0.507609816,2.098193891,1
C3196X,Unicorn,Yes,3,4,7,13,18,0,9,4,748,-0.744332131,3.246080692,1
C9465B,Unicorn,No,3,4,3,83,8,3,16,6,933,0.607884982,2.804054147,0
C6688G,Griffin,No,3,4,8,17,9,0,11,3,78,-1.457425449,2.497550566,0
C2732H,Ciclope,Yes,3,6,3,76,,7,16,6,632,0.499166709,7.868023314,0
C2749M,Unicorn,No,2,5,3,14,6,3,14,3,277,-0.285223591,5.721590731,0
C9959P,Griffin,No,0,4,5,5,5,1,11,5,50,-1.5067367,8.857464382,0
C7508M,Ciclope,Yes,4,6,8,23,15,5,3,7,773,0.351900487,1.285039347,0
C1125C,Griffin,No,5,4,9,37,17,0,6,5,759,1.363729673,2.965712311,1
C3419G,Unicorn,No,7,3,8,17,12,3,20,4,443,-1.403696966,1.908811256,1
C8564V,Dragon,Yes,6,5,6,8,15,5,4,9,840,1.322353966,1.416122118,1
C8686Q,Griffin,No,2,5,1,23,2,0,18,5,1030,0.856470442,0.928667577,0
C6005Q,Unicorn,No,7,4,2,23,10,2,0,4,668,-1.072387639,1.319472781,1
C4660R,Ciclope,Yes,9,3,1,19,14,5,14,1,512,0.842733193,3.304323156,1
C8149T,Unicorn,Yes,0,3,3,86,,1,8,8,406,-1.46261488,4.031344114,1
C6523B,Yeti,Yes,4,7,4,31,3,1,16,8,713,-1.085468952,0.234009114,1
C7523J,Unicorn,Yes,4,8,10,147,5,0,7,6,1011,0.580128193,1.672842099,0
C7692O,Unicorn,No,2,4,7,10,19,0,18,6,948,-1.172973831,5.341672823,1
C8929I,Griffin,No,6,5,9,32,16,0,18,5,754,0.217270941,7.146547564,1
C9381V,Yeti,Yes,4,7,7,23,7,1,5,8,123,1.837765753,3.895982891,1
C3979M,Unicorn,Yes,10,3,4,48,14,1,18,4,208,-0.616133921,9.293853442,1
C5781T,Yeti,No,7,4,8,51,10,3,13,10,525,0.44473146,1.977407221,1
C7201W,Yeti,No,3,6,10,12,13,0,20,7,395,-0.083522585,2.452353261,0
C4328N,Yeti,Yes,2,4,6,28,,3,11,5,325,1.66471412,0.116364879,0
C4877X,Ciclope,Yes,7,5,4,257,19,9,16,5,50,0.819214303,6.590669302,1
C3744P,Griffin,Yes,4,6,2,8,11,0,8,3,357,-1.003104042,1.045957843,0
C2081W,Ciclope,Yes,4,5,8,43,5,8,16,5,710,0.649464403,4.343009165,0
C4457I,Griffin,Yes,5,4,8,37,14,3,9,7,640,0.920384768,4.266619266,1
C6245M,Ciclope,No,6,3,1,52,5,8,18,4,509,-0.502014863,3.037561801,1
C8630N,Unicorn,Yes,10,5,6,12,15,1,11,3,196,0.614386019,3.816408474,1
C5652C,Dragon,No,4,6,4,46,7,7,20,3,300,-0.063077566,1.740557261,0
C1197K,Ciclope,Yes,4,5,3,24,9,5,8,4,610,-1.038643074,6.531359346,0
C9982X,Dragon,Yes,5,8,5,90,,7,8,8,50,-2.422523593,4.262071253,1
C6660Q,Unicorn,No,8,7,1,16,19,3,19,4,749,-2.057381452,1.590146451,1
C4523E,Ciclope,No,5,7,1,27,19,6,15,3,691,0.092470411,2.641080151,1
C1076I,Griffin,Yes,6,4,3,29,,3,16,6,490,2.243810303,5.282522164,0
C3847E,Unicorn,Yes,8,3,1,9,13,3,13,3,630,-1.500277443,2.16002641,1
C3332A,Dragon,Yes,6,5,2,5,16,5,8,3,583,0.810186481,3.706384645,1
C6471Y,Ciclope,Yes,5,5,8,14,12,8,20,2,121,-0.535871005,3.659128998,0
C7216L,Dragon,Yes,3,7,6,59,10,6,10,6,241,1.646014119,4.431055891,1
C4781H,Ciclope,No,0,3,7,16,,5,18,7,134,-1.091178819,2.609017224,1
C2281P,Dragon,Yes,4,7,9,15,15,5,13,3,171,1.020189399,1.109627937,1
C6098A,Ciclope,Yes,7,5,5,63,,5,5,3,626,-0.899819826,1.504264714,1
C4739H,Yeti,No,1,5,9,46,15,0,17,5,1010,0.222462985,0.795017082,1
C2532S,Ciclope,No,5,7,4,24,3,8,0,3,484,-1.129731745,2.222317379,0
C5731Q,Ciclope,Yes,2,4,7,11,10,5,0,6,616,0.761500323,2.792520153,0
C7420Z,Yeti,No,3,6,10,70,,2,20,7,362,0.305243549,0.505742088,0
C8224Q,Ciclope,No,5,4,10,51,20,5,20,6,723,-0.898394247,1.173061749,1
